School ID,School Name,School Year,# of Misconducts,# of Group 1-2 Misconducts,# of Group 3-4 Misconducts,# of Group 5-6 Misconducts,# of Suspensions (includes ISS and OSS),"% of Misconducts Resulting in a Suspension
(includes ISS and OSS)",# of ISS,% of Misconducts Resulting in an ISS,ISS per 100 Students,# of Unique Students Receiving ISS,% of Unique Students Receiving ISS,Average Length of ISS,# of OSS,% of Misconducts Resulting in an OSS,OSS per 100 Students,# of Unique Students Receiving OSS,% of Unique Students Receiving OSS,Average Length of OSS,# of Police Notifications,% of Misconducts Resulting in a Police Notification,Police Notifications per 100 Students,# of Unique Students Receiving Police Notification,% of Unique Students Receiving Police Notification,# of Students Expelled,Expulsions per 100 Students
610217,"WARD, J",2014,13,4,7,2,8,61.5,3,23.1,0.57,2,0.4,1,5,38.5,0.95,5,0.9,1.4,1,7.7,0.19,1,0.2,0,0.0
610133,"WARD, L",2011,35,5,27,3,33,94.3,3,8.6,0.7,3,0.7,1.67,30,85.7,7.01,23,5.4,2.47,1,2.9,0.23,1,0.2,0,0.0
610133,"WARD, L",2012,43,6,32,5,44,102.3,13,30.2,3.35,11,2.8,1.15,31,72.1,8,18,4.6,2.61,1,2.3,0.26,1,0.3,0,0.0
610133,"WARD, L",2013,271,7,222,42,261,96.3,69,25.5,10.12,54,7.9,2.04,192,70.8,28.16,114,16.7,2.63,15,5.5,2.2,14,2.1,0,0.0
610133,"WARD, L",2014,204,8,162,34,126,61.8,40,19.6,6.29,37,5.8,1.68,86,42.2,13.52,53,8.3,2.48,25,12.3,3.93,22,3.5,0,0.0
610218,WARREN,2011,86,40,45,1,82,95.3,15,17.4,4.54,13,3.9,1.93,67,77.9,20.29,41,12.4,2.52,0,0,0,0,0,0,0.0
610218,WARREN,2012,54,21,30,3,54,100,11,20.4,3.41,9,2.8,1.64,43,79.6,13.34,31,9.6,2.28,2,3.7,0.62,2,0.6,0,0.0
610218,WARREN,2013,54,6,45,3,54,100,3,5.6,0.89,3,0.9,1.33,51,94.4,15.08,40,11.8,2.35,0,0,0,0,0,0,0.0
610218,WARREN,2014,38,3,31,4,30,78.9,18,47.4,6.25,15,5.2,2.33,12,31.6,4.16,9,3.1,3.33,4,10.5,1.39,4,1.4,0,0.0
609739,WASHINGTON HS,2011,856,467,332,57,851,99.4,1,0.1,0.07,1,0.1,1,850,99.3,56.74,360,24,1.98,14,1.6,0.93,12,0.8,0,0.0
609739,WASHINGTON HS,2012,1057,504,473,80,1034,97.8,0,0,0,0,0,0,1034,97.8,68.48,397,26.3,1.86,21,2,1.39,20,1.3,0,0.0
609739,WASHINGTON HS,2013,1238,511,560,167,693,56,0,0,0,0,0,0,693,56,46.65,315,21.2,1.99,97,7.8,6.53,64,4.3,0,0.0
609739,WASHINGTON HS,2014,6088,4186,1745,157,1738,28.5,1403,23,99.55,416,29.5,1.03,335,5.5,23.77,162,11.5,2.08,113,1.9,8.02,64,4.5,3,0.21
610219,"WASHINGTON, G",2011,48,23,23,2,40,83.3,23,47.9,2.85,17,2.1,1.43,17,35.4,2.11,12,1.5,2.82,6,12.5,0.74,6,0.7,0,0.0
610219,"WASHINGTON, G",2012,27,9,17,1,23,85.2,16,59.3,1.95,13,1.6,1.81,7,25.9,0.85,6,0.7,2.14,1,3.7,0.12,1,0.1,0,0.0
610219,"WASHINGTON, G",2013,12,5,7,0,12,100,12,100,1.42,10,1.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0
610219,"WASHINGTON, G",2014,32,13,11,8,19,59.4,16,50,1.86,11,1.3,2.13,3,9.4,0.35,3,0.3,3,9,28.1,1.05,9,1,0,0.0
610124,"WASHINGTON, H",2011,86,20,43,23,85,98.8,6,7,1.12,6,1.1,1.33,79,91.9,14.68,44,8.2,3.7,4,4.7,0.74,4,0.7,0,0.0
610124,"WASHINGTON, H",2012,95,32,54,9,77,81.1,24,25.3,4.55,23,4.4,1.42,53,55.8,10.05,37,7,2.64,1,1.1,0.19,1,0.2,0,0.0
610124,"WASHINGTON, H",2013,109,42,50,17,55,50.5,21,19.3,4.3,12,2.5,1.29,34,31.2,6.96,14,2.9,2.21,2,1.8,0.41,2,0.4,0,0.0
610124,"WASHINGTON, H",2014,124,37,74,13,68,54.8,40,32.3,8.89,35,7.8,1.33,28,22.6,6.22,19,4.2,3.11,4,3.2,0.89,4,0.9,0,0.0
610220,WATERS,2011,9,2,6,1,9,100,3,33.3,0.52,2,0.3,2,6,66.7,1.04,4,0.7,2.5,1,11.1,0.17,1,0.2,0,0.0
610220,WATERS,2012,6,2,4,0,5,83.3,0,0,0,0,0,0,5,83.3,0.83,2,0.3,2.4,1,16.7,0.17,1,0.2,0,0.0
610221,WEBSTER,2011,1,0,0,1,1,100,0,0,0,0,0,0,1,100,0.28,1,0.3,10,0,0,0,0,0,0,0.0
610221,WEBSTER,2012,5,0,1,4,5,100,1,20,0.3,1,0.3,3,4,80,1.22,2,0.6,5.5,0,0,0,0,0,0,0.0
610221,WEBSTER,2013,3,0,2,1,3,100,0,0,0,0,0,0,3,100,0.91,3,0.9,3.67,2,66.7,0.61,2,0.6,0,0.0
610221,WEBSTER,2014,6,0,2,4,5,83.3,0,0,0,0,0,0,5,83.3,1.59,3,1,3.6,3,50,0.95,1,0.3,0,0.0
609740,WELLS HS,2011,580,193,324,63,576,99.3,154,26.6,25.72,130,21.7,1.38,422,72.8,70.48,232,38.7,2.41,5,0.9,0.84,5,0.8,0,0.0
609740,WELLS HS,2012,858,376,426,56,815,95,288,33.6,48.9,176,29.9,1.3,527,61.4,89.49,215,36.5,1.97,10,1.2,1.7,9,1.5,0,0.0
609740,WELLS HS,2013,367,152,197,18,199,54.2,26,7.1,4.65,23,4.1,1.35,173,47.1,30.97,112,20,2.13,20,5.4,3.58,18,3.2,0,0.0
609740,WELLS HS,2014,228,95,120,13,139,61,98,43,18.64,72,13.7,1.33,41,18,7.8,33,6.3,3.05,23,10.1,4.37,22,4.2,0,0.0
610110,"WELLS, I",2011,54,15,31,8,41,75.9,7,13,3.18,7,3.2,1.29,34,63,15.43,26,11.8,2.79,5,9.3,2.27,5,2.3,0,0.0
610110,"WELLS, I",2012,84,12,55,17,66,78.6,8,9.5,4.23,5,2.6,1,58,69,30.66,38,20.1,2.59,1,1.2,0.53,1,0.5,0,0.0
610110,"WELLS, I",2013,399,35,324,40,336,84.2,2,0.5,0.41,2,0.4,2,334,83.7,68.43,139,28.5,2.14,1,0.3,0.2,1,0.2,0,0.0
610110,"WELLS, I",2014,148,13,117,18,94,63.5,32,21.6,7.12,29,6.5,1.16,62,41.9,13.8,43,9.6,1.5,0,0,0,0,0,0,0.0
610223,WENTWORTH,2011,71,22,46,3,70,98.6,8,11.3,2.31,7,2,1.63,62,87.3,17.93,42,12.1,3.11,2,2.8,0.58,2,0.6,0,0.0
610223,WENTWORTH,2012,88,16,53,19,52,59.1,3,3.4,0.93,2,0.6,2.67,49,55.7,15.21,33,10.2,4.16,1,1.1,0.31,1,0.3,0,0.0
610223,WENTWORTH,2013,103,17,34,52,59,57.3,7,6.8,1.15,3,0.5,3.57,52,50.5,8.57,35,5.8,6.44,1,1,0.16,1,0.2,6,0.99
610223,WENTWORTH,2014,108,11,67,30,23,21.3,1,0.9,0.17,1,0.2,3,22,20.4,3.81,12,2.1,5.41,17,15.7,2.95,10,1.7,0,0.0
610100,WEST PARK,2011,102,11,58,33,77,75.5,7,6.9,1.04,7,1,3.86,70,68.6,10.35,43,6.4,2.7,15,14.7,2.22,14,2.1,0,0.0
610100,WEST PARK,2012,75,12,37,26,49,65.3,0,0,0,0,0,0,49,65.3,7.45,35,5.3,3.27,5,6.7,0.76,5,0.8,0,0.0
610100,WEST PARK,2013,103,26,62,15,86,83.5,27,26.2,4.15,24,3.7,1,59,57.3,9.08,32,4.9,2.05,2,1.9,0.31,2,0.3,0,0.0
610100,WEST PARK,2014,398,231,153,14,136,34.2,102,25.6,16.25,55,8.8,1.25,34,8.5,5.42,19,3,1.74,7,1.8,1.12,6,1,0,0.0
610224,WEST PULLMAN,2011,10,3,1,6,6,60,2,20,0.62,1,0.3,0,4,40,1.25,3,0.9,8,1,10,0.31,1,0.3,0,0.0
610224,WEST PULLMAN,2012,448,19,339,90,406,90.6,22,4.9,7.42,22,7.4,1,384,85.7,129.5,129,43.5,2.97,7,1.6,2.36,7,2.4,0,0.0
610542,WEST RIDGE,2011,139,62,68,9,40,28.8,11,7.9,1.69,11,1.7,1.36,29,20.9,4.45,20,3.1,2.45,1,0.7,0.15,1,0.2,0,0.0
610542,WEST RIDGE,2012,23,3,17,3,21,91.3,4,17.4,0.56,4,0.6,1.5,17,73.9,2.39,15,2.1,2.47,3,13,0.42,3,0.4,0,0.0
610542,WEST RIDGE,2013,9,1,6,2,6,66.7,3,33.3,0.4,3,0.4,1.67,3,33.3,0.4,2,0.3,4,2,22.2,0.27,2,0.3,0,0.0
610542,WEST RIDGE,2014,37,27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
610300,WESTCOTT,2011,99,1,91,7,97,98,6,6.1,1.41,6,1.4,2,91,91.9,21.42,50,11.8,2.05,6,6.1,1.41,5,1.2,2,0.47
610300,WESTCOTT,2012,121,5,99,17,107,88.4,19,15.7,4.55,19,4.5,1.11,88,72.7,21.05,60,14.4,2.09,13,10.7,3.11,13,3.1,0,0.0
610300,WESTCOTT,2013,112,4,91,17,71,63.4,18,16.1,4.34,16,3.9,1.06,53,47.3,12.77,33,7.9,2.47,25,22.3,6.02,21,5.1,0,0.0
610300,WESTCOTT,2014,59,10,32,17,29,49.2,15,25.4,3.97,12,3.2,1.4,14,23.7,3.71,10,2.6,1.64,11,18.6,2.91,8,2.1,0,0.0
610225,WHISTLER,2011,18,5,12,1,18,100,3,16.7,0.82,3,0.8,1.67,15,83.3,4.12,14,3.8,2,2,11.1,0.55,2,0.5,0,0.0
610225,WHISTLER,2012,109,7,102,0,98,89.9,1,0.9,0.31,1,0.3,2,97,89,29.65,57,17.4,2.23,1,0.9,0.31,1,0.3,0,0.0
610225,WHISTLER,2013,55,2,52,1,49,89.1,0,0,0,0,0,0,49,89.1,14.67,36,10.8,1.82,1,1.8,0.3,1,0.3,0,0.0
610225,WHISTLER,2014,235,121,97,17,60,25.5,15,6.4,5.18,14,4.8,2.33,45,19.1,15.54,31,10.7,2.24,0,0,0,0,0,0,0.0
610315,WHITE,2011,49,14,31,4,33,67.3,0,0,0,0,0,0,33,67.3,24.44,21,15.6,1.7,1,2,0.74,1,0.7,0,0.0
610315,WHITE,2012,32,12,18,2,24,75,2,6.3,1.49,2,1.5,1,22,68.8,16.38,13,9.7,1.82,0,0,0,0,0,0,0.0
610315,WHITE,2013,11,0,10,1,10,90.9,0,0,0,0,0,0,10,90.9,5.65,9,5.1,2.8,0,0,0,0,0,0,0.0
610315,WHITE,2014,51,3,44,4,11,21.6,1,2,0.54,1,0.5,1,10,19.6,5.43,8,4.3,2.1,2,3.9,1.09,2,1.1,0,0.0
610227,WHITNEY,2011,125,38,80,7,88,70.4,20,16,1.8,15,1.3,1,68,54.4,6.11,43,3.9,2.24,6,4.8,0.54,4,0.4,0,0.0
610227,WHITNEY,2012,107,36,62,9,69,64.5,9,8.4,0.83,9,0.8,1,60,56.1,5.56,40,3.7,1.58,0,0,0,0,0,0,0.0
610227,WHITNEY,2013,104,31,71,2,79,76,31,29.8,2.84,26,2.4,1.03,48,46.2,4.39,36,3.3,1.52,0,0,0,0,0,0,0.0
610227,WHITNEY,2014,99,47,50,2,37,37.4,27,27.3,2.44,22,2,1.04,10,10.1,0.9,10,0.9,2,0,0,0,0,0,0,0.0
610228,WHITTIER,2011,51,33,16,2,13,25.5,1,2,0.25,1,0.3,2,12,23.5,3.03,7,1.8,2.64,0,0,0,0,0,0,0.0
610228,WHITTIER,2012,37,6,28,3,32,86.5,3,8.1,0.79,3,0.8,1,29,78.4,7.62,23,6,2.03,0,0,0,0,0,0,0.0
610228,WHITTIER,2013,64,6,54,4,32,50,22,34.4,6.37,17,4.9,1.09,10,15.6,2.9,4,1.2,1.4,1,1.6,0.29,1,0.3,0,0.0
610228,WHITTIER,2014,39,8,25,6,23,59,16,41,4.95,11,3.4,1.44,7,17.9,2.16,6,1.9,2,0,0,0,0,0,0,0.0
610230,WILDWOOD,2011,2,0,2,0,1,50,0,0,0,0,0,0,1,50,0.24,1,0.2,2,0,0,0,0,0,0,0.0
610230,WILDWOOD,2012,2,0,1,1,1,50,1,50,0.24,1,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
610230,WILDWOOD,2013,5,0,5,0,4,80,1,20,0.24,1,0.2,1,3,60,0.71,3,0.7,2,0,0,0,0,0,0,0.0
610230,WILDWOOD,2014,28,17,11,0,3,10.7,0,0,0,0,0,0,3,10.7,0.7,3,0.7,1.67,1,3.6,0.23,1,0.2,0,0.0
610336,WILIAMS MIDDLE,2011,133,39,92,2,114,85.7,2,1.5,1.56,2,1.6,1.5,112,84.2,87.6,52,40.7,1.48,1,0.8,0.78,1,0.8,0,0.0
610336,WILIAMS MIDDLE,2012,104,11,87,6,88,84.6,0,0,0,0,0,0,88,84.6,72.38,48,39.5,1.39,9,8.7,7.4,8,6.6,0,0.0
610232,WILLIAMS ES,2011,30,13,13,4,23,76.7,2,6.7,0.78,2,0.8,1,21,70,8.18,16,6.2,1.95,2,6.7,0.78,2,0.8,0,0.0
610232,WILLIAMS ES,2012,18,11,7,0,17,94.4,5,27.8,2.01,5,2,2,12,66.7,4.82,10,4,1.5,0,0,0,0,0,0,0.0
610380,"WILLIAMS, D",2011,202,99,88,15,122,60.4,34,16.8,10.66,28,8.8,1.5,88,43.6,27.59,54,16.9,3.04,9,4.5,2.82,8,2.5,1,0.31
610380,"WILLIAMS, D",2012,82,18,43,21,80,97.6,9,11,3.04,8,2.7,1.78,71,86.6,23.96,50,16.9,4.28,28,34.1,9.45,22,7.4,0,0.0
610380,"WILLIAMS, D",2013,259,109,128,22,241,93.1,133,51.4,46.74,94,33,1.13,108,41.7,37.96,65,22.8,2.98,66,25.5,23.2,40,14.1,0,0.0
610380,"WILLIAMS, D",2014,425,124,264,37,151,35.5,16,3.8,5.62,13,4.6,1.63,135,31.8,47.42,78,27.4,2.28,87,20.5,30.56,64,22.5,0,0.0
609977,WOODLAWN,2011,46,0,46,0,46,100,0,0,0,0,0,0,46,100,19.66,34,14.5,1.63,0,0,0,0,0,0,0.0
609977,WOODLAWN,2012,69,1,65,3,65,94.2,0,0,0,0,0,0,65,94.2,26.69,43,17.7,1.97,0,0,0,0,0,0,0.0
609977,WOODLAWN,2013,17,1,12,4,15,88.2,0,0,0,0,0,0,15,88.2,6.67,10,4.4,1.67,0,0,0,0,0,0,0.0
609977,WOODLAWN,2014,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
610285,WOODS,2011,123,2,117,4,122,99.2,6,4.9,1.52,6,1.5,1.33,116,94.3,29.3,81,20.5,2.36,1,0.8,0.25,1,0.3,0,0.0
610285,WOODS,2012,143,1,135,7,139,97.2,2,1.4,0.55,2,0.6,2,137,95.8,37.79,84,23.2,1.84,3,2.1,0.83,3,0.8,0,0.0
610345,WOODSON,2011,204,27,148,29,201,98.5,3,1.5,0.85,2,0.6,1.67,198,97.1,56.41,92,26.2,2.11,1,0.5,0.28,1,0.3,0,0.0
610345,WOODSON,2012,469,11,409,49,453,96.6,14,3,3.67,13,3.4,1,439,93.6,115.07,166,43.5,1.72,3,0.6,0.79,3,0.8,1,0.26
610345,WOODSON,2013,254,6,193,55,244,96.1,10,3.9,2.64,10,2.6,1.6,234,92.1,61.69,111,29.3,2.24,9,3.5,2.37,5,1.3,3,0.79
610345,WOODSON,2014,138,3,111,24,94,68.1,6,4.3,1.73,6,1.7,1.17,88,63.8,25.39,54,15.6,1.67,2,1.4,0.58,2,0.6,0,0.0
610392,WORLD LANGUAGE HS,2011,76,14,46,16,76,100,13,17.1,3.5,12,3.2,1.08,63,82.9,16.97,40,10.8,5.46,2,2.6,0.54,1,0.3,0,0.0
610392,WORLD LANGUAGE HS,2012,143,73,55,15,59,41.3,7,4.9,1.93,6,1.7,1.43,52,36.4,14.36,37,10.2,1.9,13,9.1,3.59,11,3,0,0.0
610392,WORLD LANGUAGE HS,2013,71,28,35,8,48,67.6,11,15.5,3.22,10,2.9,1.09,37,52.1,10.81,28,8.2,2.19,2,2.8,0.58,2,0.6,0,0.0
610392,WORLD LANGUAGE HS,2014,43,9,33,1,18,41.9,10,23.3,3.06,9,2.8,1.1,8,18.6,2.45,8,2.4,1.25,3,7,0.92,3,0.9,0,0.0
610233,YALE,2011,114,10,93,11,114,100,2,1.8,1.09,2,1.1,1,112,98.2,60.91,51,27.7,2.96,0,0,0,0,0,0,0.0
610233,YALE,2012,241,6,217,18,232,96.3,32,13.3,17.07,26,13.9,1.47,200,83,106.66,95,50.7,2.78,11,4.6,5.87,6,3.2,1,0.53
610234,YATES,2011,41,9,32,0,27,65.9,2,4.9,0.29,2,0.3,2.5,25,61,3.63,17,2.5,2.29,0,0,0,0,0,0,0.0
610234,YATES,2012,96,15,73,8,54,56.3,4,4.2,0.55,4,0.6,1,50,52.1,6.92,30,4.2,1.74,7,7.3,0.97,5,0.7,0,0.0
610234,YATES,2013,46,5,30,11,32,69.6,0,0,0,0,0,0,32,69.6,4.77,19,2.8,1.63,8,17.4,1.19,7,1,0,0.0
610234,YATES,2014,126,59,53,14,36,28.6,8,6.3,1.33,8,1.3,1.75,28,22.2,4.67,24,4,2.18,3,2.4,0.5,3,0.5,0,0.0
609748,YORK HS,2011,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
609748,YORK HS,2012,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
609748,YORK HS,2013,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
609748,YORK HS,2014,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
610235,YOUNG,2011,54,26,15,13,28,51.9,0,0,0,0,0,0,28,51.9,2.49,22,2,6.07,2,3.7,0.18,2,0.2,0,0.0
610235,YOUNG,2012,47,5,27,15,34,72.3,1,2.1,0.09,1,0.1,1,33,70.2,2.95,26,2.3,3.36,0,0,0,0,0,0,0.0
610235,YOUNG,2013,28,2,19,7,23,82.1,0,0,0,0,0,0,23,82.1,2.08,18,1.6,2.74,0,0,0,0,0,0,0.0
610235,YOUNG,2014,20,3,16,1,10,50,0,0,0,0,0,0,10,50,0.97,10,1,2.5,0,0,0,0,0,0,0.0
